"customer_id","sale_date","total_amount","product_ids"
"3770","2025-11-13","238.35","{177,479}"
"3771","2025-09-20","336.80","{52,474}"
"3771","2025-10-18","195.50","{259,476}"
"3772","2025-09-16","289.97","{342,11}"
"3772","2025-10-02","344.47","{467,70}"
"3772","2025-10-11","130.97","{379,365}"
"3772","2025-10-24","196.54","{45,287}"
"3773","2025-09-23","253.12","{392,475}"
"3773","2025-09-28","153.31","{52,478}"
"3773","2025-10-02","385.93","{410,326}"
"3773","2025-11-01","454.63","{418,19}"
"3774","2025-09-23","386.18","{419,238}"
"3774","2025-10-10","137.76","{438,121}"
"3774","2025-10-11","242.38","{125,475}"
"3774","2025-10-29","44.86","{45,175}"
"3774","2025-11-02","191.15","{203,422}"
"3774","2025-11-04","332.57","{357,447}"
"3775","2025-10-01","567.30","{479,282}"
"3775","2025-10-10","332.10","{325,243}"
"3775","2025-11-01","374.21","{453,162}"
"3775","2025-11-02","237.73","{7,484}"
"3775","2025-11-10","447.08","{422,399}"
"3776","2025-09-17","227.94","{295,439}"
"3776","2025-10-07","427.38","{394,94}"
"3776","2025-11-01","561.89","{56,218,31,2}"
"3777","2025-09-20","292.98","{409,246}"
"3777","2025-09-27","208.02","{436,397}"
"3777","2025-10-06","347.96","{411,112}"
"3777","2025-10-07","104.85","{383,272}"
"3777","2025-10-10","279.95","{424,405}"
"3778","2025-10-04","255.74","{479,390}"
"3778","2025-10-19","356.67","{332,251}"
"3778","2025-10-20","149.97","{41,153}"
"3778","2025-11-05","64.15","{413,437}"
"3779","2025-09-17","546.10","{439,500}"
"3779","2025-10-15","356.22","{26,68,317,170}"
"3779","2025-11-08","227.87","{455,82}"
"3780","2025-09-18","209.18","{317,484}"
"3780","2025-09-26","146.45","{392,347}"
"3780","2025-10-27","166.19","{420,253}"
"3780","2025-11-03","135.09","{149,21}"
"3781","2025-11-09","276.86","{112,10}"
"3782","2025-10-04","107.52","{76,184}"
"3782","2025-10-12","287.11","{89,49}"
"3782","2025-11-03","167.70","{402,34}"
"3782","2025-11-06","69.91","{81,124}"
"3783","2025-09-28","320.81","{497,198}"
"3783","2025-10-16","209.37","{180,18}"
"3783","2025-11-05","214.00","{459,321}"
"3783","2025-11-13","39.13","{455,155}"
"3784","2025-09-18","561.28","{368,211}"
"3784","2025-09-20","337.14","{300,177}"
"3784","2025-10-02","245.56","{83,89}"
"3784","2025-11-03","362.54","{231,280}"
"3785","2025-09-28","120.34","{34,60}"
"3785","2025-10-14","314.18","{317,408}"
"3785","2025-10-17","153.30","{304,254}"
"3785","2025-10-19","134.73","{225,306}"
"3785","2025-10-26","184.58","{421,494}"
"3785","2025-11-08","476.84","{495,176}"
"3786","2025-09-22","116.62","{182,451}"
"3786","2025-09-28","322.72","{229,341}"
"3786","2025-10-02","437.69","{65,17,275,267}"
"3786","2025-10-13","164.25","{207,182}"
"3786","2025-10-25","463.68","{62,173}"
"3786","2025-10-26","215.97","{471,141}"
"3787","2025-09-23","351.19","{2,254}"
"3787","2025-10-04","304.65","{246,393}"
"3787","2025-10-06","170.41","{342,460}"
"3787","2025-10-19","295.85","{296,488}"
"3787","2025-10-28","412.15","{354,5}"
"3788","2025-09-30","356.69","{152,472}"
"3788","2025-10-09","115.61","{331,268}"
"3788","2025-10-15","187.26","{272,395}"
"3789","2025-09-27","401.36","{461,360}"
"3789","2025-10-06","429.90","{311,406}"
"3789","2025-10-13","357.27","{406,222}"
"3789","2025-10-22","305.18","{309,160}"
"3789","2025-10-28","255.45","{96,68}"
"3789","2025-10-29","313.87","{246,404}"
"3790","2025-09-15","363.68","{244,410}"
"3790","2025-09-21","115.37","{191,206}"
"3790","2025-10-03","433.56","{242,91}"
"3790","2025-10-12","224.54","{114,424}"
"3791","2025-09-21","376.82","{141,228}"
"3791","2025-09-30","168.49","{148,397}"
"3792","2025-09-19","497.46","{221,467}"
"3792","2025-09-23","241.05","{167,168}"
"3793","2025-10-27","267.17","{194,345}"
"3793","2025-11-04","234.69","{419,368}"
"3794","2025-09-14","355.08","{396,131}"
"3794","2025-10-15","294.16","{346,316}"
"3794","2025-11-11","612.84","{486,392}"
"3795","2025-10-03","214.34","{77,397}"
"3796","2025-10-19","209.30","{419,102}"
"3796","2025-10-31","247.07","{466,356}"
"3797","2025-09-21","269.81","{473,343}"
"3797","2025-09-26","175.79","{207,460}"
"3797","2025-11-10","302.42","{354,85}"
"3798","2025-09-14","209.34","{404,161}"
"3798","2025-09-16","260.13","{224,408}"
"3798","2025-09-17","187.52","{77,480}"
"3798","2025-09-20","147.72","{134,217}"
"3798","2025-09-23","236.68","{373,369}"
"3798","2025-09-24","175.78","{69,270}"
"3798","2025-10-02","307.89","{128,193}"
"3798","2025-11-08","532.64","{220,448}"
"3798","2025-11-11","366.64","{119,157}"
"3799","2025-09-29","230.28","{276,234}"
"3800","2025-09-27","208.38","{64,171}"
"3800","2025-10-06","486.15","{109,151}"
"3800","2025-10-29","256.38","{291,93}"
"3801","2025-11-13","427.04","{220,415}"
"3802","2025-09-29","112.12","{340,337}"
"3802","2025-10-01","226.49","{334,485}"
"3802","2025-10-04","215.76","{164,149}"
"3802","2025-10-05","228.02","{28,135}"
"3802","2025-10-08","370.82","{108,402}"
"3802","2025-10-10","114.88","{114,331}"
"3802","2025-11-12","387.67","{396,86}"
"3803","2025-09-22","243.30","{378,155}"
"3803","2025-09-25","220.77","{158,317}"
"3803","2025-10-01","645.97","{446,278}"
"3803","2025-10-11","133.50","{459,458}"
"3803","2025-10-25","155.05","{392,397}"
"3805","2025-10-01","195.17","{438,162}"
"3805","2025-11-05","279.94","{133,329}"
"3806","2025-09-15","166.53","{27,375}"
"3806","2025-11-02","158.16","{214,462}"
"3807","2025-10-12","356.55","{150,195}"
"3807","2025-10-17","402.64","{407,304}"
"3808","2025-09-19","201.46","{236,6}"
"3808","2025-09-28","252.89","{168,245}"
"3808","2025-10-13","349.76","{275,94}"
"3808","2025-10-15","289.65","{144,181}"
"3808","2025-10-19","125.37","{26,360}"
"3808","2025-10-20","371.76","{409,121}"
"3808","2025-10-23","203.80","{72,193}"
"3808","2025-10-27","291.66","{34,22}"
"3808","2025-11-01","402.08","{17,453}"
"3809","2025-10-03","403.02","{493,53}"
"3809","2025-11-06","388.89","{424,128}"
"3810","2025-10-18","374.57","{401,88}"
"3810","2025-11-06","540.28","{453,422}"
"3811","2025-09-23","749.74","{416,113,190,333}"
"3811","2025-10-10","348.03","{405,491}"
"3811","2025-10-15","256.37","{19,366}"
"3812","2025-09-24","318.16","{434,23}"
"3812","2025-10-09","471.38","{50,77}"
"3812","2025-10-13","123.50","{106,180}"
"3812","2025-10-28","244.36","{315,463}"
"3813","2025-09-24","177.25","{25,299}"
"3813","2025-10-01","209.42","{208,399}"
"3813","2025-10-18","259.65","{302,479}"
"3813","2025-10-27","328.66","{410,259}"
"3813","2025-11-05","404.66","{104,478}"
"3813","2025-11-12","443.48","{183,474}"
"3814","2025-10-02","238.23","{329,145}"
"3814","2025-10-25","213.64","{143,191}"
"3815","2025-09-22","165.70","{323,414}"
"3815","2025-09-23","241.97","{451,113}"
"3815","2025-09-25","369.12","{14,280}"
"3815","2025-09-29","197.10","{486,270}"
"3815","2025-10-29","213.14","{342,258}"
"3815","2025-10-31","214.62","{439,495}"
"3816","2025-10-12","310.29","{389,311}"
"3816","2025-10-18","532.37","{495,460,16,3}"
"3816","2025-10-20","270.54","{442,229}"
"3816","2025-11-12","264.48","{396,61}"
"3817","2025-09-15","223.46","{7,251}"
"3817","2025-10-21","259.76","{472,215}"
"3818","2025-09-19","156.44","{322,130}"
"3818","2025-10-22","312.10","{19,216}"
"3818","2025-10-27","267.10","{317,344}"
"3818","2025-10-30","180.64","{359,377}"
"3819","2025-09-17","383.62","{396,121}"
"3819","2025-10-02","130.91","{470,284}"
"3819","2025-10-10","621.66","{488,170}"
"3819","2025-10-31","288.90","{384,114}"
"3819","2025-11-05","353.54","{354,422}"
"3820","2025-10-20","85.35","{34,342}"
"3820","2025-11-01","179.01","{393,111}"
"3821","2025-09-22","367.46","{189,447}"
"3821","2025-10-04","221.16","{317,252}"
"3822","2025-09-22","90.16","{490,280}"
"3822","2025-09-30","229.02","{421,1}"
"3822","2025-10-10","341.77","{379,247}"
"3822","2025-10-18","145.83","{241,395}"
"3823","2025-09-29","589.74","{489,24}"
"3824","2025-11-07","173.01","{54,142}"
"3825","2025-09-30","359.45","{201,75}"
"3825","2025-10-05","392.34","{376,294}"
"3825","2025-10-06","386.66","{172,92}"
"3825","2025-10-14","300.73","{68,74}"
"3825","2025-10-21","65.80","{421,206}"
"3825","2025-10-24","408.21","{258,479}"
"3826","2025-09-27","446.12","{285,159}"
"3826","2025-10-15","229.02","{177,248}"
"3826","2025-11-07","260.32","{183,23}"
"3827","2025-10-01","304.31","{283,55}"
"3827","2025-10-06","225.15","{231,364,288,132}"
"3827","2025-10-07","219.71","{272,98}"
"3827","2025-10-31","249.39","{125,2}"
"3827","2025-11-09","406.17","{372,182}"
"3828","2025-09-19","50.07","{141,192}"
"3828","2025-10-02","245.50","{182,232}"
"3828","2025-10-18","161.99","{67,362}"
"3828","2025-11-06","145.44","{346,206}"
"3829","2025-10-14","255.68","{248,445}"
"3830","2025-10-23","177.12","{233,176}"
"3830","2025-11-02","109.30","{108,147}"
"3831","2025-09-26","203.64","{12,82}"
"3831","2025-10-02","132.06","{475,407}"
"3831","2025-10-19","173.88","{486,360}"
"3831","2025-10-26","323.12","{392,386}"
"3831","2025-10-31","373.06","{243,339}"
"3831","2025-11-12","491.90","{441,136}"
"3832","2025-09-27","212.39","{445,310}"
"3832","2025-10-03","107.74","{66,355}"
"3832","2025-10-14","251.19","{214,179}"
"3833","2025-09-30","356.68","{482,398}"
"3833","2025-10-16","483.71","{93,289,189,460}"
"3833","2025-11-02","325.11","{334,312}"
"3833","2025-11-11","378.24","{247,492}"
"3834","2025-10-05","388.88","{45,74}"
"3835","2025-09-26","349.94","{413,218}"
"3835","2025-09-29","348.52","{447,279}"
"3835","2025-11-03","474.28","{481,194}"
"3835","2025-11-06","442.76","{365,422}"
"3836","2025-10-27","54.48","{351,67}"
"3837","2025-10-05","285.93","{339,166}"
"3837","2025-10-07","124.10","{47,50}"
"3837","2025-10-27","354.04","{207,27}"
"3837","2025-10-28","467.49","{451,16}"
"3837","2025-11-06","174.40","{118,410}"
"3838","2025-10-19","773.44","{44,48,233,288,453,154}"
"3838","2025-10-26","473.22","{232,440}"
"3838","2025-11-13","433.56","{256,9}"
"3839","2025-09-23","231.48","{251,50}"
"3840","2025-10-01","336.83","{411,55}"
"3840","2025-10-31","287.85","{139,262}"
"3840","2025-11-06","360.96","{268,431}"
"3840","2025-11-10","418.08","{256,113}"
"3841","2025-09-26","579.04","{186,466}"
"3841","2025-09-28","180.27","{143,198}"
"3841","2025-10-09","230.44","{93,233}"
"3842","2025-09-21","445.75","{122,192}"
"3842","2025-11-06","617.48","{189,340}"
"3843","2025-09-25","240.23","{399,326}"
"3843","2025-10-04","285.60","{235,479}"
"3843","2025-10-07","289.06","{288,66}"
"3843","2025-10-30","139.22","{123,241}"
"3844","2025-09-19","174.73","{350,249}"
"3844","2025-10-18","432.18","{337,348}"
"3844","2025-11-02","473.13","{70,188}"
"3845","2025-09-18","386.96","{20,312}"
"3845","2025-09-25","684.38","{298,187}"
"3845","2025-10-05","173.70","{32,487}"
"3845","2025-10-20","189.16","{452,406}"
"3846","2025-09-21","651.44","{309,344}"
"3847","2025-09-15","351.20","{407,309}"
"3847","2025-10-11","342.97","{212,125}"
"3847","2025-10-20","200.16","{258,395}"
"3847","2025-11-06","297.46","{159,181}"
"3847","2025-11-10","222.38","{69,246}"
"3848","2025-09-15","250.20","{19,230}"
"3848","2025-10-12","411.80","{123,204}"
"3848","2025-11-04","330.45","{48,496}"
"3849","2025-10-03","345.98","{5,117}"
"3849","2025-10-31","224.38","{364,446}"
"3849","2025-11-06","422.94","{330,342}"
"3850","2025-09-15","609.80","{462,39,494,280}"
"3850","2025-09-20","315.46","{121,382}"
"3850","2025-09-27","366.28","{199,320}"
"3850","2025-10-09","96.60","{224,72}"
"3850","2025-11-12","237.49","{499,282}"
"3851","2025-09-21","216.04","{441,348}"
"3851","2025-10-27","470.26","{271,297}"
"3851","2025-11-03","107.78","{247,490}"
"3851","2025-11-11","570.92","{288,314}"
"3852","2025-09-15","537.33","{429,301}"
"3852","2025-10-07","346.16","{360,420}"
"3852","2025-10-15","254.58","{19,98}"
"3852","2025-10-19","198.66","{219,3}"
"3852","2025-11-03","488.63","{212,150}"
"3852","2025-11-04","427.79","{58,454}"
"3852","2025-11-06","260.19","{357,310}"
"3852","2025-11-08","70.12","{80,370}"
"3853","2025-10-31","128.62","{459,18}"
"3853","2025-11-10","131.85","{242,218}"
"3854","2025-09-17","213.30","{34,491}"
"3854","2025-09-25","237.24","{53,28}"
"3854","2025-10-21","307.20","{309,493}"
"3854","2025-10-31","114.97","{127,78}"
"3855","2025-10-07","47.15","{350,335}"
"3856","2025-09-15","215.84","{284,81}"
"3856","2025-09-21","236.53","{152,363}"
"3856","2025-09-28","510.60","{319,217}"
"3856","2025-10-09","263.33","{341,118}"
"3856","2025-10-10","318.33","{1,48}"
"3856","2025-11-03","675.08","{295,166,122,312}"
"3856","2025-11-08","115.03","{96,283}"
"3856","2025-11-10","510.70","{128,308}"
"3857","2025-10-08","288.86","{154,21}"
"3857","2025-10-09","82.52","{463,493}"
"3857","2025-10-11","407.26","{72,51,397,135}"
"3857","2025-10-12","503.22","{160,312}"
"3857","2025-10-22","131.58","{290,125}"
"3857","2025-10-27","416.73","{233,282}"
"3858","2025-10-13","231.00","{412,164}"
"3859","2025-10-04","248.18","{123,367}"
"3859","2025-10-31","416.63","{472,125}"
"3859","2025-11-10","809.45","{300,148,179,236}"
"3860","2025-09-17","458.54","{435,28}"
"3860","2025-10-04","298.86","{92,234}"
"3860","2025-10-09","494.08","{322,97}"
"3860","2025-10-26","246.08","{313,115}"
"3861","2025-11-03","249.10","{90,281}"
"3862","2025-09-14","199.90","{343,24}"
"3862","2025-09-17","252.46","{291,145}"
"3862","2025-10-09","518.64","{393,116}"
"3863","2025-10-06","248.58","{168,289}"
"3863","2025-10-11","534.21","{147,417}"
"3864","2025-10-26","308.86","{72,121}"
"3864","2025-11-01","101.43","{28,441}"
"3864","2025-11-05","123.50","{52,260}"
"3864","2025-11-10","255.39","{145,206}"
"3865","2025-09-18","162.30","{224,247}"
"3865","2025-10-05","325.94","{327,183}"
"3865","2025-10-06","204.96","{290,364}"
"3865","2025-10-08","157.83","{200,215}"
"3865","2025-10-10","498.73","{44,82}"
"3865","2025-10-23","96.81","{218,159}"
"3865","2025-10-24","190.96","{258,250}"
"3866","2025-09-30","266.48","{109,258}"
"3866","2025-10-09","133.93","{105,256}"
"3866","2025-10-15","246.20","{392,486}"
"3866","2025-11-02","232.96","{81,203}"
"3867","2025-09-15","254.22","{177,176}"
"3867","2025-10-10","120.52","{462,356}"
"3867","2025-10-11","518.30","{404,275}"
"3867","2025-10-21","332.26","{278,102}"
"3868","2025-09-16","180.97","{446,248}"
"3868","2025-09-25","150.34","{395,107}"
"3868","2025-10-09","66.60","{85,253}"
"3868","2025-10-22","297.80","{273,227}"
"3868","2025-11-06","363.82","{155,70}"
"3868","2025-11-11","199.68","{221,129}"
"3869","2025-09-18","316.48","{4,228}"
"3869","2025-10-12","202.85","{284,93}"
"3869","2025-10-23","519.76","{5,269}"
"3869","2025-11-09","357.13","{388,94}"
"3869","2025-11-12","59.35","{113,82}"
"3870","2025-09-19","111.15","{131,107}"
"3870","2025-10-05","102.98","{171,398}"
"3870","2025-10-23","172.28","{221,8}"
"3870","2025-10-27","259.06","{42,104}"
"3871","2025-09-20","190.98","{56,217}"
"3871","2025-10-10","555.84","{281,115,1,403}"
"3871","2025-10-19","238.98","{275,398}"
"3871","2025-10-29","307.59","{297,331}"
"3872","2025-10-22","317.90","{288,460}"
"3872","2025-11-11","476.60","{499,51}"
"3873","2025-10-08","19.48","{263,328}"
"3873","2025-10-20","166.48","{142,34}"
"3874","2025-09-17","291.45","{184,322}"
"3874","2025-09-19","200.35","{406,212}"
"3874","2025-10-26","221.38","{33,438}"
"3874","2025-10-30","92.32","{376,492}"
"3874","2025-10-31","185.68","{440,178}"
"3874","2025-11-11","161.82","{310,28}"
"3875","2025-09-22","227.43","{222,67}"
"3875","2025-10-17","171.69","{125,176}"
"3875","2025-10-22","274.99","{391,202}"
"3875","2025-10-30","475.61","{91,189}"
"3875","2025-11-10","460.05","{485,449}"
"3876","2025-09-28","578.39","{290,184}"
"3876","2025-10-25","355.08","{95,122,375,162}"
"3876","2025-11-07","442.97","{360,191}"
"3877","2025-09-21","242.94","{128,39}"
"3877","2025-09-22","69.02","{266,168}"
"3877","2025-10-19","93.47","{354,500}"
"3877","2025-10-20","389.84","{447,45}"
"3877","2025-10-23","376.13","{454,389}"
"3877","2025-11-07","82.54","{376,40}"
"3878","2025-09-18","332.22","{79,110}"
"3878","2025-10-01","325.32","{249,263}"
"3878","2025-10-08","519.45","{25,479}"
"3878","2025-10-10","171.98","{181,42}"
"3878","2025-10-17","299.33","{286,230}"
"3878","2025-11-04","286.26","{104,314}"
"3878","2025-11-08","173.67","{322,86}"
"3878","2025-11-09","72.20","{213,177}"
"3879","2025-09-15","193.54","{380,236}"
"3879","2025-10-04","70.14","{4,240}"
"3879","2025-10-12","474.88","{361,209}"
"3879","2025-10-13","200.22","{275,176}"
"3879","2025-10-19","225.92","{268,290}"
"3880","2025-09-15","539.10","{256,22,109,121}"
"3880","2025-09-20","677.60","{55,147}"
"3880","2025-09-23","139.09","{414,82}"
"3880","2025-09-28","207.58","{419,76}"
"3880","2025-09-30","442.21","{120,201}"
"3880","2025-11-06","173.06","{473,155}"
"3881","2025-09-27","440.71","{73,397}"
"3881","2025-10-02","60.54","{473,194}"
"3881","2025-10-10","222.29","{343,316}"
"3882","2025-10-01","280.90","{82,183}"
"3882","2025-11-03","46.23","{401,429}"
"3883","2025-09-17","157.32","{180,481}"
"3883","2025-10-07","111.33","{337,328}"
"3883","2025-10-20","149.56","{74,397}"
"3884","2025-11-06","411.43","{387,190}"
"3885","2025-10-11","521.87","{446,16}"
"3885","2025-10-15","401.70","{111,182}"
"3885","2025-10-18","516.12","{117,227}"
"3885","2025-11-07","165.20","{163,26}"
"3886","2025-09-18","205.33","{15,361}"
"3886","2025-10-04","385.29","{382,384}"
"3886","2025-10-12","136.38","{67,189}"
"3886","2025-10-13","158.11","{306,218}"
"3886","2025-10-28","420.14","{283,34}"
"3887","2025-10-03","192.15","{84,486}"
"3887","2025-10-16","334.35","{345,355}"
"3887","2025-10-19","135.88","{230,59}"
"3887","2025-10-28","329.29","{473,221}"
"3887","2025-10-29","76.54","{232,84}"
"3887","2025-11-06","320.79","{284,241}"
"3888","2025-09-15","322.37","{427,96}"
"3888","2025-09-27","382.16","{296,257}"
"3888","2025-10-04","140.85","{485,424}"
"3888","2025-10-06","172.24","{437,357}"
"3889","2025-10-04","342.68","{130,166}"
"3889","2025-10-07","146.24","{452,78}"
"3889","2025-10-14","296.85","{257,361}"
"3889","2025-11-09","448.21","{455,229}"
"3890","2025-10-03","314.34","{189,321}"
"3890","2025-11-04","438.46","{435,262}"
"3890","2025-11-09","190.10","{405,181}"
"3891","2025-09-15","234.80","{415,46}"
"3891","2025-10-08","336.91","{1,392}"
"3891","2025-10-12","145.42","{448,297}"
"3891","2025-10-23","131.29","{124,373}"
"3892","2025-09-22","330.67","{21,70}"
"3892","2025-10-02","292.30","{204,66}"
"3892","2025-10-07","285.92","{6,291}"
"3892","2025-10-11","169.17","{415,387}"
"3892","2025-10-15","470.22","{170,250}"
"3892","2025-10-31","293.42","{221,100}"
"3893","2025-10-14","215.87","{249,354}"
"3893","2025-11-01","505.90","{465,35}"
"3893","2025-11-05","138.31","{295,124}"
"3894","2025-09-18","154.04","{386,392}"
"3894","2025-10-17","185.37","{365,329}"
"3894","2025-10-23","468.97","{151,199}"
"3894","2025-10-30","1031.50","{387,458,166,228,336,414}"
"3894","2025-11-08","529.22","{266,213}"
"3895","2025-10-12","215.07","{155,63}"
"3895","2025-10-24","260.85","{199,94}"
"3896","2025-10-01","505.85","{470,417}"
"3896","2025-10-04","181.22","{329,364}"
"3896","2025-10-16","302.06","{336,393}"
"3896","2025-10-18","419.47","{106,416}"
"3896","2025-10-23","315.68","{163,122}"
"3896","2025-10-27","461.40","{208,487}"
"3896","2025-10-28","834.96","{78,28,27,268}"
"3896","2025-10-29","328.69","{87,110}"
"3896","2025-11-04","438.93","{418,90}"
"3897","2025-09-27","303.42","{232,431}"
"3897","2025-10-07","409.54","{405,422}"
"3897","2025-10-20","107.74","{128,285}"
"3897","2025-10-22","470.03","{13,17}"
"3897","2025-11-01","152.26","{168,24}"
"3897","2025-11-03","242.86","{348,371}"
"3898","2025-10-08","255.99","{20,308}"
"3898","2025-10-13","280.34","{267,289}"
"3898","2025-10-16","319.98","{370,173}"
"3899","2025-09-26","472.05","{405,377}"
"3899","2025-10-03","293.20","{408,449}"
"3899","2025-10-06","620.69","{413,306}"
"3899","2025-10-17","317.50","{486,336}"
"3899","2025-10-21","132.54","{210,281}"
"3899","2025-10-28","427.51","{69,127}"
"3899","2025-11-12","516.15","{127,199}"
"3900","2025-10-21","143.99","{98,274}"
"3900","2025-10-31","95.13","{247,346}"
"3901","2025-09-18","407.51","{347,139}"
"3901","2025-10-14","302.39","{318,28}"
"3901","2025-10-24","184.28","{438,475}"
"3901","2025-11-03","415.08","{279,220}"
"3902","2025-09-21","192.21","{226,180}"
"3902","2025-10-25","140.62","{347,258}"
"3902","2025-10-27","313.36","{163,498}"
"3902","2025-11-06","213.58","{412,83}"
"3903","2025-09-16","169.74","{309,277}"
"3903","2025-09-17","188.01","{407,29}"
"3903","2025-10-06","202.76","{389,44}"
"3903","2025-11-03","374.55","{373,265}"
"3903","2025-11-05","278.59","{203,350}"
"3903","2025-11-06","648.92","{166,10}"
"3903","2025-11-08","244.72","{291,402}"
"3904","2025-10-03","436.07","{412,264}"
"3904","2025-10-08","331.71","{117,94,119,309}"
"3904","2025-10-16","266.41","{418,337}"
"3904","2025-10-17","179.56","{87,196}"
"3904","2025-11-03","328.61","{221,331}"
"3905","2025-09-22","418.56","{188,302}"
"3905","2025-10-07","228.26","{55,454}"
"3906","2025-10-18","257.94","{388,197}"
"3907","2025-10-19","221.94","{200,42}"
"3907","2025-10-26","195.47","{296,488}"
"3907","2025-10-27","381.21","{24,120}"
"3908","2025-09-22","132.51","{432,78}"
"3908","2025-10-07","61.83","{97,344}"
"3908","2025-10-15","69.40","{233,140}"
"3908","2025-11-10","1109.06","{233,357,107,236,182,279}"
"3909","2025-09-21","245.59","{457,356}"
"3909","2025-09-26","240.73","{461,184}"
"3909","2025-11-10","387.15","{102,199}"
"3910","2025-09-26","377.83","{379,217}"
"3910","2025-10-09","496.30","{396,52}"
"3910","2025-10-13","491.10","{55,116}"
"3910","2025-10-30","121.95","{58,194}"
"3910","2025-11-04","247.11","{294,128}"
"3910","2025-11-07","295.47","{113,422}"
"3910","2025-11-10","114.83","{16,295}"
"3911","2025-09-23","209.30","{456,82}"
"3911","2025-10-05","484.72","{2,111}"
"3911","2025-10-23","451.31","{352,417,98,55}"
"3911","2025-11-09","36.19","{391,2}"
"3912","2025-09-22","158.08","{477,135}"
"3912","2025-11-02","145.59","{497,235}"
"3913","2025-09-16","150.66","{196,246}"
"3913","2025-10-13","322.69","{487,41}"
"3913","2025-10-14","48.08","{425,289}"
"3913","2025-10-22","234.88","{368,434}"
"3913","2025-11-04","325.44","{189,143}"
"3913","2025-11-08","264.84","{454,422}"
"3914","2025-10-09","307.91","{301,422}"
"3914","2025-10-26","334.88","{406,210}"
"3915","2025-09-24","142.42","{357,445}"
"3915","2025-11-11","366.71","{337,103}"
"3916","2025-10-10","445.44","{484,315}"
"3916","2025-10-21","213.66","{399,229}"
"3916","2025-11-08","255.14","{21,181}"
"3916","2025-11-09","163.34","{74,41}"
"3916","2025-11-10","327.72","{278,107}"
"3917","2025-09-18","351.87","{97,433}"
"3917","2025-10-17","155.43","{222,405}"
"3917","2025-10-25","110.02","{253,163}"
"3917","2025-11-04","232.35","{358,41}"
"3917","2025-11-12","146.12","{241,110}"
"3917","2025-11-13","98.90","{48,70}"
"3918","2025-09-30","368.91","{186,493}"
"3918","2025-10-18","285.96","{178,179}"
"3919","2025-09-23","82.93","{35,192}"
"3919","2025-09-25","141.81","{382,376}"
"3919","2025-09-28","269.36","{47,309}"
"3919","2025-10-01","229.15","{19,394}"
"3919","2025-10-13","209.02","{499,497}"
"3919","2025-10-19","405.62","{360,172}"
"3919","2025-11-02","110.89","{442,252}"
"3920","2025-09-17","318.66","{314,480}"
"3920","2025-10-04","290.50","{102,490}"
"3920","2025-11-01","241.80","{270,411}"
"3921","2025-09-20","783.98","{366,430,52,420}"
"3921","2025-10-23","49.80","{497,377}"
"3922","2025-09-18","392.00","{307,155}"
"3922","2025-09-24","88.78","{183,118}"
"3922","2025-09-28","60.93","{69,291}"
"3922","2025-10-21","279.20","{379,54}"
"3923","2025-09-15","200.01","{11,467}"
"3923","2025-09-27","243.09","{39,384}"
"3923","2025-10-13","243.01","{191,433}"
"3923","2025-11-03","330.36","{334,493}"
"3924","2025-09-25","286.78","{333,206}"
"3924","2025-10-05","432.84","{372,298}"
"3925","2025-09-18","119.64","{77,117}"
"3925","2025-11-09","270.80","{325,365}"
"3926","2025-09-26","133.86","{252,270}"
"3926","2025-11-07","294.60","{117,43}"
"3927","2025-09-14","354.03","{43,496}"
"3927","2025-09-15","245.28","{380,333}"
"3927","2025-09-30","67.76","{351,47}"
"3927","2025-10-09","243.02","{419,18}"
"3927","2025-10-11","294.32","{337,203}"
"3927","2025-10-16","358.88","{261,177}"
"3927","2025-10-22","420.30","{54,25}"
"3927","2025-11-07","183.82","{382,43}"
"3928","2025-09-16","267.55","{16,213}"
"3928","2025-09-23","223.14","{420,468}"
"3928","2025-10-01","583.32","{147,300}"
"3928","2025-10-08","975.88","{495,251,74,272}"
"3929","2025-10-06","521.12","{17,449}"
"3929","2025-10-12","479.65","{481,265}"
"3929","2025-10-24","321.96","{180,426}"
"3929","2025-10-25","380.85","{340,338}"
"3930","2025-10-09","338.35","{222,130}"
"3930","2025-11-01","240.04","{2,476}"
"3930","2025-11-12","146.44","{210,167}"
"3930","2025-11-13","227.46","{83,382}"
"3931","2025-09-23","346.97","{58,331}"
"3931","2025-10-01","839.71","{482,128,477,21}"
"3932","2025-09-22","246.67","{45,86}"
"3932","2025-10-02","353.79","{423,24}"
"3932","2025-11-05","382.36","{256,9}"
"3932","2025-11-11","76.41","{95,68}"
"3933","2025-09-18","242.91","{444,441}"
"3933","2025-11-01","320.63","{164,336}"
"3933","2025-11-07","352.11","{135,18}"
"3934","2025-09-14","498.20","{101,407}"
"3934","2025-09-20","106.42","{382,119}"
"3934","2025-10-05","335.13","{217,340}"
"3934","2025-10-30","372.27","{493,224}"
"3935","2025-09-26","92.19","{436,246}"
"3935","2025-10-07","297.64","{378,290}"
"3936","2025-10-13","384.30","{304,321}"
"3936","2025-11-10","197.30","{175,473}"
"3937","2025-10-01","284.28","{237,346}"
"3937","2025-10-07","665.80","{478,67}"
"3937","2025-10-19","365.48","{266,226}"
"3937","2025-10-29","177.48","{294,131}"
"3937","2025-11-04","477.07","{363,83}"
"3938","2025-09-20","398.03","{18,377}"
"3938","2025-09-27","142.26","{424,75}"
"3938","2025-10-18","281.36","{334,439}"
"3938","2025-11-02","270.55","{196,139}"
"3938","2025-11-11","163.60","{465,305}"
"3939","2025-11-04","273.65","{268,41}"
"3940","2025-10-11","110.34","{333,20}"
